H 1 6564.62A
H 1 8325.67A
H 1 8415.59A
H 1 8440.23A
H 1 8469.54A
H 1 8504.78A
H 1 8547.69A
H 1 8600.71A
H 1 8667.36A
H 1 8752.83A
H 1 8865.17A
H 1 9017.34A
H 1 9231.50A
H 1 9548.54A
He 1 1.08332m
He 1 1.86905m
He 1 2.05869m
He 1 2829.91A
He 1 2945.96A
He 1 3188.66A
He 1 3635.12A
He 1 3705.82A
He 1 3820.70A
He 1 3889.74A
He 1 3965.85A
He 1 4027.34A
He 1 4472.74A
He 1 4714.35A
He 1 4923.31A
He 1 5017.08A
He 1 5877.26A
He 1 6680.00A
He 1 7067.16A
He 1 7283.36A
He 2 1.01261m
He 2 1.86413m
He 2 1025.27A
He 2 1084.94A
He 2 1215.13A
He 2 1640.43A
He 2 2306.86A
He 2 2386.08A
He 2 2511.91A
He 2 2734.05A
He 2 3203.97A
He 2 4686.95A
He 2 5412.87A
He 2 6561.73A
Mg 1 2852.96A
Mg 1 4563.88A
Mg 2 2796.35A
Mg 2 2798.82A
Mg 2 2803.53A
Mg 5 2783.58A
Mg 5 2928.94A
Mg 6 1190.12A
Mg 6 1191.67A
Mg 6 1806.00A
Mg 6 3489.92A
Mg 7 2509.75A
Mg 7 2629.68A
Mn 2 2576.88A
Mn 2 2594.50A
Mn 2 2606.46A
N 1 1.04006m
N 1 1.04010m
N 1 1.04100m
N 1 1.04104m
N 1 1134.17A
N 1 1134.41A
N 1 1134.98A
N 1 1199.55A
N 1 1200.22A
N 1 1200.71A
N 1 1742.73A
N 1 1745.25A
N 1 3467.49A
N 2 1083.99A
N 2 1084.56A
N 2 1084.58A
N 2 1085.55A
N 2 1085.70A
N 2 2139.68A
N 2 2143.46A
N 2 5756.21A
N 2 6549.86A
N 2 6585.27A
N 3 1746.82A
N 3 1748.65A
N 3 1749.67A
N 3 1752.16A
N 3 1753.99A
N 4 1483.32A
N 4 1486.50A
N 5 1238.82A
N 5 1242.80A
Na 6 2971.95A
Ne 3 1814.56A
Ne 3 3343.14A
Ne 3 3869.86A
Ne 3 3968.59A
Ne 4 1601.45A
Ne 4 1601.61A
Ne 4 2422.39A
Ne 4 4715.55A
Ne 4 4725.49A
Ne 4 4726.90A
Ne 5 1136.51A
Ne 5 1145.60A
Ne 5 1574.76A
Ne 5 2974.07A
Ne 5 3346.95A
Ne 5 3427.01A
Ne 6 1005.69A
Ni 2 1.07181m
Ni 2 1.16161m
Ni 2 1.19134m
Ni 2 1.93930m
Ni 2 1324.11A
Ni 2 1375.73A
Ni 2 1400.37A
Ni 2 1472.74A
Ni 2 1744.24A
Ni 2 1751.83A
Ni 2 2.30857m
Ni 2 3439.86A
Ni 2 3994.19A
Ni 2 4034.18A
Ni 2 4202.35A
Ni 2 4327.45A
Ni 2 4629.34A
Ni 2 6668.64A
Ni 2 7257.82A
Ni 2 7309.66A
Ni 2 7379.86A
Ni 2 7413.65A
Ni 2 8303.27A
O 1 1.12894m
O 1 1.12895m
O 1 1.12900m
O 1 1.12901m
O 1 1.12902m
O 1 1.12904m
O 1 1302.17A
O 1 1304.86A
O 1 1306.03A
O 1 1355.60A
O 1 1358.51A
O 1 1641.31A
O 1 2325.45A
O 1 2973.15A
O 1 5578.89A
O 1 6302.05A
O 1 6365.54A
O 1 8448.57A
O 1 8448.68A
O 1 8449.08A
O 2 2470.97A
O 2 2471.09A
O 2 3727.09A
O 2 3729.88A
O 2 7320.94A
O 2 7322.01A
O 2 7331.69A
O 2 7332.75A
O 3 1660.81A
O 3 1666.15A
O 3 2321.66A
O 3 4364.44A
O 3 4960.29A
O 3 5008.24A
O 4 1397.20A
O 4 1399.77A
O 4 1401.16A
O 4 1404.78A
O 4 1407.38A
O 5 1213.81A
O 5 1218.34A
O 6 1031.91A
O 6 1037.62A
P 2 1.14713m
P 2 1.18861m
P 2 7878.16A
S 1 1807.31A
S 1 1820.34A
S 1 1826.24A
S 2 1.02895m
S 2 1.03233m
S 2 1.03392m
S 2 1.03733m
S 2 4069.75A
S 2 4077.50A
S 2 6718.29A
S 2 6732.67A
S 3 1728.94A
S 3 3722.69A
S 3 6313.81A
S 3 9071.11A
S 3 9533.23A
S 4 1062.66A
S 4 1072.97A
S 4 1073.52A
S 4 1404.81A
S 4 1406.02A
S 4 1416.89A
S 4 1423.84A
S 8 9916.72A
Si 2 1179.59A
Si 2 1190.42A
Si 2 1193.29A
Si 2 1194.50A
Si 2 1197.39A
Si 2 1260.42A
Si 2 1264.74A
Si 2 1265.00A
Si 2 1304.37A
Si 2 1309.28A
Si 2 1526.71A
Si 2 1533.43A
Si 2 1808.01A
Si 2 1816.93A
Si 2 1817.45A
Si 2 2329.23A
Si 2 2335.12A
Si 2 2335.32A
Si 2 2344.92A
Si 2 2350.89A
Si 3 1206.50A
Si 3 1882.71A
Si 3 1892.03A
Si 4 1393.75A
Si 4 1402.77A
Si 6 1.96301m
Si 7 2.48139m
Si 7 2147.31A
Si 7 2350.74A
Si 8 1445.74A
Ti 2 1904.17A
Ti 2 1907.36A
Ti 2 3238.08A
Ti 2 3365.71A
Zn 2 2026.14A
Zn 2 2062.66A
